TimeElapsed,loss_ent,loss_kl,TimestepsSoFar,loss_vf_loss,ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,EpRewMean,EpLenMean,loss_pol_entpen
9896.688898801804,8.62444,0.0050310716,14394445,10478910000000.0,0.0,20,7053,-0.00760823,-184589059.86214763,2037.69,0.0
9926.675916671753,8.624052,0.0045335414,14436665,20776950000000.0,-3.5762786865234375e-07,21,7074,-0.006958929,-160926690.50521412,2029.6,0.0
9956.595762729645,8.631439,0.005302713,14477645,20459876000000.0,-1.1920928955078125e-07,20,7094,-0.007609607,-127598876.3569065,2029.6,0.0
9986.992393016815,8.630123,0.004837423,14518625,11391010000000.0,0.0,20,7114,-0.0075372504,-128235050.40873688,2031.03,0.0
10016.813442230225,8.631178,0.0045578503,14559605,1524654000000.0,-1.1920928955078125e-07,20,7134,-0.007501942,-121789951.06259367,2040.91,0.0
10047.062361717224,8.631285,0.004595523,14600585,13147668000000.0,-1.1920928955078125e-07,20,7154,-0.007915594,-127242866.22776833,2040.91,0.0
10076.946342468262,8.630724,0.005153211,14641859,7230228300000.0,1.1920928955078125e-07,21,7175,-0.008033298,-112058307.86718892,2031.45,0.0
10107.00565123558,8.632784,0.004706757,14682839,1966337300000.0,0.0,20,7195,-0.007753396,-90970944.5080971,2031.45,0.0
10137.009951114655,8.635603,0.0054466627,14723819,10019230000000.0,-2.384185791015625e-07,20,7215,-0.0070474134,-70388298.83286825,2031.45,0.0
10166.97850227356,8.642561,0.0048466614,14764799,9558193000000.0,-1.1920928955078125e-07,20,7235,-0.008037845,-63062255.18151957,2031.45,0.0
10196.284393548965,8.642513,0.005045849,14805779,12694425000000.0,-1.1920928955078125e-07,20,7255,-0.008270052,-67250449.50801441,2031.45,0.0
10226.847363710403,8.642589,0.005226568,14846759,36545323000000.0,0.0,20,7275,-0.007625413,-88829841.43324848,2049.0,0.0
10256.79632282257,8.652208,0.004906626,14888388,8297730000000.0,0.0,21,7296,-0.008209194,-99683206.28339297,2035.0,0.0
10287.023666858673,8.646822,0.0049086735,14929368,21722703000000.0,1.7881393432617188e-07,20,7316,-0.007078177,-98575569.54628938,2035.0,0.0
10316.86831998825,8.652645,0.0044895136,14969243,29050578000000.0,0.0,20,7336,-0.007103698,-134849799.85987517,2023.95,0.0
10347.052624702454,8.646543,0.005232467,15010223,3336298800000.0,0.0,20,7356,-0.0071169375,-119792385.36615254,2023.95,0.0
10378.323186397552,8.651442,0.005239015,15051203,10445176000000.0,0.0,20,7376,-0.0078086955,-97388268.59222941,2023.95,0.0
10408.152158737183,8.65295,0.0058533875,15092183,25160434000000.0,-1.1920928955078125e-07,20,7396,-0.0071782456,-101144124.99508367,2037.95,0.0
10438.418492555618,8.660507,0.005342967,15133163,7605719000000.0,-3.5762786865234375e-07,20,7416,-0.0071883462,-112313135.83750421,2037.95,0.0
10468.430961847305,8.664995,0.004787358,15174140,8203826400000.0,5.960464477539063e-08,20,7436,-0.007048306,-93445971.48650062,2048.97,0.0
10498.648892641068,8.67087,0.0042232657,15215120,5428793600000.0,0.0,20,7456,-0.0071828635,-97511114.90649866,2048.97,0.0
10528.793998241425,8.683825,0.004604992,15256100,12037378000000.0,0.0,20,7476,-0.0077557163,-106136410.03049734,2048.97,0.0
10558.44165277481,8.699404,0.004785357,15297080,13166740000000.0,0.0,20,7496,-0.0076823668,-86196390.41803502,2048.97,0.0
10588.87980723381,8.704769,0.004946921,15338060,3606500000000.0,-1.1920928955078125e-07,20,7516,-0.008036641,-77525640.56464891,2048.97,0.0
10618.652662992477,8.711668,0.004261161,15379040,18407911000000.0,-1.1920928955078125e-07,20,7536,-0.0069905147,-86127540.72903183,2049.0,0.0
10649.092609405518,8.712675,0.004739949,15420020,5318994000000.0,-1.1920928955078125e-07,20,7556,-0.0073031685,-81851765.71055861,2049.0,0.0
10679.929260253906,8.718782,0.005095274,15461000,3752330000000.0,0.0,20,7576,-0.008173802,-76018109.81434146,2049.0,0.0
10709.915847063065,8.724394,0.004738855,15501980,7334354000000.0,0.0,20,7596,-0.007175283,-73108781.47039595,2049.0,0.0
10740.581144809723,8.730013,0.0045079207,15542960,9263410000000.0,-2.384185791015625e-07,20,7616,-0.007705454,-79674731.68855877,2049.0,0.0
10770.657685995102,8.722897,0.0047625727,15583940,5892583500000.0,1.1920928955078125e-07,20,7636,-0.008096502,-60406198.44900686,2049.0,0.0
10800.887300014496,8.718203,0.005360482,15624920,12239040000000.0,-1.1920928955078125e-07,20,7656,-0.008450268,-78006712.47647198,2049.0,0.0
10830.981906175613,8.720552,0.0043678656,15665900,10616817000000.0,0.0,20,7676,-0.008317647,-86624954.05093363,2049.0,0.0
10861.104009151459,8.723613,0.0049829157,15706880,2283595600000.0,-1.1920928955078125e-07,20,7696,-0.007937623,-82283674.94887926,2049.0,0.0
10891.0330119133,8.733519,0.004621075,15747860,23406964000000.0,0.0,20,7716,-0.007605779,-83447721.76695566,2049.0,0.0
10920.910677909851,8.736965,0.0045602554,15788840,6883674000000.0,0.0,20,7736,-0.0067352913,-90615981.8167217,2049.0,0.0
10951.33896780014,8.736311,0.005262601,15829820,13003431000000.0,0.0,20,7756,-0.008394765,-81223591.09535073,2049.0,0.0
10981.212414979935,8.74902,0.0048665665,15870800,25593939000000.0,0.0,20,7776,-0.0073585324,-81117932.25991301,2049.0,0.0
11011.237123250961,8.744778,0.0049502417,15911780,6320122500000.0,-1.1920928955078125e-07,20,7796,-0.0074015902,-98287211.087277,2049.0,0.0
11041.365963459015,8.740021,0.0047519244,15952760,5935064000000.0,0.0,20,7816,-0.0077350936,-76167233.64168514,2049.0,0.0
11070.981835603714,8.739879,0.005162782,15993740,10405581000000.0,0.0,20,7836,-0.008045131,-85259126.0751202,2049.0,0.0
11101.413784265518,8.742922,0.0052108355,16034720,2265131800000.0,2.384185791015625e-07,20,7856,-0.007832155,-78074904.36135706,2049.0,0.0
11132.040868282318,8.748188,0.0051473626,16075700,1766451700000.0,-1.1920928955078125e-07,20,7876,-0.007193528,-59478257.48579274,2049.0,0.0
11162.577446937561,8.744001,0.0047355816,16116336,24885093000000.0,0.0,20,7896,-0.007757259,-46039040.712253265,2045.56,0.0
11192.702282190323,8.745056,0.004885332,16157316,23812780000000.0,0.0,20,7916,-0.0072118873,-98019576.39252235,2045.56,0.0
11223.153796672821,8.743561,0.004557072,16199625,24221107000000.0,1.7881393432617188e-07,21,7937,-0.006768593,-94498720.38799138,2038.36,0.0
11253.805265426636,8.75194,0.004482833,16240605,13959580000000.0,5.960464477539063e-08,20,7957,-0.007568638,-116519982.6879695,2038.36,0.0
11284.130950927734,8.760518,0.004783594,16281585,6547131300000.0,1.7881393432617188e-07,20,7977,-0.0071693375,-130663781.81195673,2041.8,0.0
11314.644444942474,8.7709675,0.004546472,16322565,15180338000000.0,0.0,20,7997,-0.0070842966,-145573226.6226606,2041.8,0.0
11344.881685256958,8.774119,0.0047778054,16363545,672285660000.0,0.0,20,8017,-0.0073002996,-92574902.7742806,2041.8,0.0
11374.963716983795,8.770444,0.004811475,16405332,17884806000000.0,1.1920928955078125e-07,21,8038,-0.008278819,-83426301.01331516,2036.58,0.0
11405.605581521988,8.773876,0.0049636927,16446435,42154336000000.0,1.1920928955078125e-07,21,8059,-0.0068392814,-99791741.20380954,2017.32,0.0
11436.526262998581,8.773394,0.004586284,16487415,2658161100000.0,-1.1920928955078125e-07,20,8079,-0.0069037164,-85622883.7006704,2017.32,0.0
11466.915087938309,8.773823,0.0048020785,16528395,11844129000000.0,1.1920928955078125e-07,20,8099,-0.007867819,-82344728.44248018,2017.32,0.0
11497.40619969368,8.776886,0.0047915415,16569375,8602000600000.0,0.0,20,8119,-0.0075883446,-98224395.87301119,2017.32,0.0
11527.432995319366,8.789537,0.004574824,16610355,5559260000000.0,0.0,20,8139,-0.0073248195,-94749524.64014089,2029.74,0.0
11557.959982156754,8.79674,0.005001941,16651335,8167858600000.0,-1.1920928955078125e-07,20,8159,-0.007494406,-58597245.74348168,2049.0,0.0
11588.495339155197,8.793032,0.0050861463,16692315,3957072600000.0,-1.1920928955078125e-07,20,8179,-0.007916573,-62864878.21321443,2049.0,0.0
11619.148826599121,8.803362,0.004759721,16733295,1661370600000.0,0.0,20,8199,-0.00695181,-53324176.741982564,2049.0,0.0
11649.669251441956,8.809017,0.0050305612,16774275,17514729000000.0,-1.1920928955078125e-07,20,8219,-0.007829416,-56871642.25409236,2049.0,0.0
11680.397141933441,8.821505,0.0047611506,16815255,8376206500000.0,0.0,20,8239,-0.007889187,-54702039.27176766,2049.0,0.0
11711.264173269272,8.81711,0.0050663827,16856235,6857549700000.0,0.0,20,8259,-0.0068516866,-62145817.28186984,2049.0,0.0
11741.910041093826,8.822874,0.00464251,16897215,3950855300000.0,0.0,20,8279,-0.0070503415,-58744173.166179284,2049.0,0.0
11772.412972211838,8.831676,0.0045719068,16938195,7157477500000.0,0.0,20,8299,-0.0077981455,-59527079.815240815,2049.0,0.0
11803.479612112045,8.838849,0.004183545,16979175,10224602000000.0,-1.1920928955078125e-07,20,8319,-0.0070571527,-52774158.139697485,2049.0,0.0
11834.074051618576,8.835161,0.0048841424,17020155,14293721000.0,-1.1920928955078125e-07,20,8339,-0.0077808066,-45839218.94605639,2049.0,0.0
11865.863780021667,8.840849,0.0050352374,17061135,17091962000000.0,0.0,20,8359,-0.008223856,-45724076.618234836,2049.0,0.0
11896.153935432434,8.84375,0.0045942655,17102115,8322507000.0,-1.1920928955078125e-07,20,8379,-0.007783209,-39856635.338212855,2049.0,0.0
11926.724486112595,8.849589,0.004486068,17143095,15236002000000.0,0.0,20,8399,-0.0074530193,-46882501.132631734,2049.0,0.0
11957.461701393127,8.861387,0.004464396,17184075,1332250000000.0,1.1920928955078125e-07,20,8419,-0.007657123,-36619637.25372034,2049.0,0.0
11987.92452287674,8.866252,0.004890639,17225619,8442967000.0,0.0,21,8440,-0.00793911,-36030806.363093,2034.15,0.0
12019.335001945496,8.872418,0.0046409084,17266599,10441931000000.0,0.0,20,8460,-0.0072491104,-32731991.892972026,2034.15,0.0
12050.590620279312,8.879018,0.0053669424,17307579,5977990000000.0,0.0,20,8480,-0.008106306,-32927457.404090777,2034.15,0.0
12081.733319044113,8.881807,0.005022862,17348559,7594825000000.0,0.0,20,8500,-0.008044026,-34443942.56158458,2034.15,0.0
12112.530650615692,8.885756,0.0051742196,17389811,810068930000.0,0.0,21,8521,-0.0070205955,-33422495.67437071,2016.38,0.0
12143.65793466568,8.89287,0.004181211,17430791,897133500000.0,-1.1920928955078125e-07,20,8541,-0.0077274675,-33716028.00147399,2031.23,0.0
12174.565032482147,8.895342,0.004798769,17471130,2468627300000.0,0.0,20,8561,-0.007093549,-28971231.771289278,2024.82,0.0
12205.443873405457,8.893673,0.0044289725,17512110,9778263000000.0,5.960464477539063e-08,20,8581,-0.0076084607,-44709375.720226735,2024.82,0.0
12236.01587343216,8.892,0.004005518,17553090,9068041000000.0,0.0,20,8601,-0.0062881224,-41012757.07261656,2024.82,0.0
12266.513216495514,8.896345,0.0041296505,17592021,7369008000000.0,0.0,19,8620,-0.008351142,-52465870.82715232,2024.82,0.0
12297.265949249268,8.897504,0.0046932376,17633001,2318399000000.0,0.0,20,8640,-0.00816801,-59511389.39835542,2042.59,0.0
12327.668728351593,8.911289,0.005094229,17673981,187849340000.0,0.0,20,8660,-0.007853491,-52688735.71128214,2049.0,0.0
12358.222646713257,8.920504,0.0043078256,17714961,7024737000000.0,0.0,20,8680,-0.006506691,-42370082.32439759,2049.0,0.0
12389.008388757706,8.919538,0.00449287,17755941,1066808800000.0,0.0,20,8700,-0.0077304305,-41040615.71660135,2049.0,0.0
12420.135357618332,8.925201,0.004424532,17796921,3175253300000.0,0.0,20,8720,-0.00732442,-35602696.48062402,2049.0,0.0
12450.539890766144,8.927785,0.0043942207,17837727,525793230000.0,0.0,20,8740,-0.007801771,-28677700.544193506,2047.26,0.0
12481.261384010315,8.932554,0.0046715424,17878707,4669257500000.0,5.960464477539063e-08,20,8760,-0.007544074,-34105900.45018938,2047.26,0.0
12512.223211288452,8.9340105,0.004628908,17920188,898988050000.0,1.1920928955078125e-07,21,8781,-0.007779953,-34179079.8853275,2031.78,0.0
12542.725656986237,8.937886,0.0044364166,17961168,3843841900000.0,5.960464477539063e-08,20,8801,-0.007172771,-28502288.249282,2031.78,0.0
12573.634769439697,8.937923,0.005271309,18002148,76347000000.0,-1.1920928955078125e-07,20,8821,-0.008470507,-21221284.276339307,2031.78,0.0
12604.949597120285,8.943013,0.0045483233,18043128,1851193600000.0,0.0,20,8841,-0.0068965554,-24577449.627413448,2033.52,0.0
12636.39318203926,8.949339,0.0045131296,18084108,838514700000.0,0.0,20,8861,-0.007705829,-19932217.284712717,2033.52,0.0
12668.007277011871,8.958805,0.0049758554,18125088,559987600000.0,0.0,20,8881,-0.008142382,-17717855.429337785,2049.0,0.0
12698.878728866577,8.960524,0.004501206,18165536,6738819400000.0,0.0,20,8901,-0.007711427,-16372383.836505037,2043.68,0.0
12729.730026245117,8.963664,0.0048480667,18206516,2442109600000.0,-1.1920928955078125e-07,20,8921,-0.0066921003,-21371630.680708114,2043.68,0.0
12760.589721679688,8.971096,0.004926791,18247496,17915093000000.0,0.0,20,8941,-0.0077016307,-24132066.02913633,2043.68,0.0
12791.603885650635,8.970186,0.004205783,18288476,18740960000000.0,-2.384185791015625e-07,20,8961,-0.006135679,-60604915.406736605,2043.68,0.0
12821.90379524231,8.967601,0.004442353,18330111,20678934000000.0,0.0,21,8982,-0.0074490868,-71296500.14261454,2029.74,0.0
12852.537825107574,8.970721,0.0049674036,18371091,4674170000000.0,0.0,20,9002,-0.0077366726,-87617194.90510818,2035.06,0.0
12884.281816244125,8.978489,0.0042246343,18411944,218953190000.0,-1.1920928955078125e-07,20,9022,-0.0076263114,-88308258.08565941,2033.79,0.0
12915.679165124893,8.992047,0.004386545,18452924,4423129000000.0,1.1920928955078125e-07,20,9042,-0.007941996,-84005885.04100747,2033.79,0.0
12946.412111520767,8.996887,0.003868422,18493904,5223044000000.0,1.1920928955078125e-07,20,9062,-0.0071297637,-59282384.26891228,2033.79,0.0
12976.76708984375,9.004759,0.005153914,18534430,30270885000000.0,5.960464477539063e-08,20,9082,-0.0066294754,-77191754.90239926,2043.19,0.0
13007.363982915878,9.010205,0.0045374474,18575410,13124596000.0,5.960464477539063e-08,20,9102,-0.0072971596,-52882540.678498484,2043.19,0.0
13038.378264188766,9.011035,0.0043800487,18616390,2226924300000.0,0.0,20,9122,-0.0083773285,-56653818.46646972,2044.46,0.0
13069.37928056717,9.008893,0.0044447132,18657370,3689734000000.0,0.0,20,9142,-0.0073551983,-56279799.6957706,2044.46,0.0
13100.586342096329,9.008954,0.0043914677,18698475,30289603000000.0,5.960464477539063e-08,21,9163,-0.0072840108,-65940979.40860068,2025.22,0.0
13132.409605264664,9.006635,0.004282016,18739455,15114077000000.0,0.0,20,9183,-0.007157606,-74758378.55679162,2029.76,0.0
13163.137813806534,9.012743,0.004956017,18778887,3981852800000.0,5.960464477539063e-08,20,9203,-0.009219783,-86065570.22456196,2014.28,0.0
13194.008964061737,9.018107,0.0037281264,18819867,8315076000000.0,0.0,20,9223,-0.007762061,-94397726.48750521,2014.28,0.0
13224.953946352005,9.024058,0.004679136,18860847,10049966000000.0,1.7881393432617188e-07,20,9243,-0.006810818,-99535550.37582375,2014.28,0.0
13255.997211456299,9.026768,0.00419556,18901827,20596576000000.0,1.1920928955078125e-07,20,9263,-0.007023081,-103206457.7406813,2033.52,0.0
13287.070613145828,9.033399,0.0040265536,18943193,19231419000000.0,1.1920928955078125e-07,21,9284,-0.0076856986,-97998812.0933789,2016.89,0.0
13318.223378896713,9.036804,0.0047112377,18984173,11285536000000.0,5.960464477539063e-08,20,9304,-0.0074267676,-106695327.37670559,2032.37,0.0
13349.158242702484,9.038615,0.0040402915,19025153,7441974600000.0,1.7881393432617188e-07,20,9324,-0.0077007203,-113938533.95649181,2032.37,0.0
13380.085009813309,9.042247,0.004497229,19066133,14045862000000.0,-2.384185791015625e-07,20,9344,-0.0073723914,-136655577.2207608,2032.37,0.0
13410.90123796463,9.0395775,0.0042009586,19107117,6753110500000.0,0.0,21,9365,-0.0072564757,-122992572.338984,2011.92,0.0
13441.749563455582,9.038221,0.0037749547,19148097,7318238400000.0,-1.1920928955078125e-07,20,9385,-0.0064893523,-106139840.88241273,2028.55,0.0
